zcta19,any_open_park,count_open_parks,count_open_parks_tc10,count_open_parks_tc5,count_open_parks_tc3,zcta_area,zcta_area_sqmiles,tot_park_area,tot_park_area_sqmiles,prop_park_area_zcta
"95841",1,8,8,"5 or more","3 or more",10556565,4.075912,251222.4,.0969975,.0237977
"95842",1,8,8,"5 or more","3 or more",10156380,3.9214,346219.7,.1336762,.0340889
"95843",1,16,"10 or more","5 or more","3 or more",16701342,6.448424,1095613,.4230183,.0656003
"95864",1,12,"10 or more","5 or more","3 or more",16973989,6.553694,1462264,.5645832,.0861473
"95901",1,13,"10 or more","5 or more","3 or more",5.133e+08,198.1797,574419.8,.2217847,.0011191
"95903",0,0,0,0,0,37766516,14.58173,0,0,0
"95910",1,1,1,1,1,88773880,34.27579,5.78e+07,22.30895,.650866
"95912",1,4,4,4,4,4.683e+08,180.8294,29057.64,.0112192,.000062
"95914",0,0,0,0,0,37956865,14.65523,0,0,0
"95915",1,1,1,1,1,58489165,22.58279,5.54e+07,21.40097,.9476671
"37351",1,1,1,1,1,1390415,.5368422,72515.3,.0279983,.0521537
"37352",1,3,3,3,"3 or more",1.307e+08,50.47073,313584.8,.1210758,.0023989
"33597",1,2,2,2,2,3.585e+08,138.4043,1.75e+08,67.48077,.4875628
"37353",0,0,0,0,0,95452654,36.85448,0,0,0
"33598",1,6,6,"5 or more","3 or more",2.833e+08,109.3795,1.24e+07,4.783935,.043737
"37354",1,2,2,2,2,3.003e+08,115.9512,284909.9,.1100043,.0009487
"33602",1,25,"10 or more","5 or more","3 or more",7535722,2.909559,211373.1,.0816116,.0280495
"33603",1,16,"10 or more","5 or more","3 or more",10965653,4.233862,411334.3,.1588171,.0375112
"37355",1,5,5,"5 or more",5,5.705e+08,220.2819,3260428,1.258858,.0057148
"33604",1,28,"10 or more","5 or more","3 or more",20408801,7.879882,1258156,.4857767,.0616477
"37356",0,0,0,0,0,62745977,24.22636,0,0,0
"37357",0,0,0,0,0,3.640e+08,140.543,0,0,0
"37359",0,0,0,0,0,93640120,36.15465,0,0,0
"37360",0,0,0,0,0,76301859,29.46031,0,0,0
"37361",1,1,1,1,1,50501068,19.49857,2327104,.8984999,.0460803
"53526",0,0,0,0,0,21048845,8.127005,0,0,0
"61842",0,0,0,0,0,2.605e+08,100.5863,0,0,0
"53527",1,10,"10 or more","5 or more","3 or more",93176059,35.97548,484055.4,.1868948,.0051951
"61843",0,0,0,0,0,98779566,38.139,0,0,0
"53528",1,12,"10 or more","5 or more","3 or more",1.220e+08,47.09361,2138126,.825535,.0175297
"53529",0,0,0,0,0,95547818,36.89122,0,0,0
"61844",0,0,0,0,0,1.503e+08,58.02629,0,0,0
"61845",0,0,0,0,0,78369010,30.25844,0,0,0
"53530",1,1,1,1,1,3.457e+08,133.479,149.4795,.0000577,4.32e-07
"61846",1,2,2,2,2,1.135e+08,43.8231,102981.7,.0397615,.0009073
"53531",1,1,1,1,1,1.098e+08,42.40003,354347.4,.1368143,.0032268
"61847",0,0,0,0,0,80694868,31.15646,0,0,0
"61848",0,0,0,0,0,2003491,.7735522,0,0,0
"61849",0,0,0,0,0,1.495e+08,57.70678,0,0,0
"61850",0,0,0,0,0,89314001,34.48433,0,0,0
"61851",0,0,0,0,0,88470143,34.15851,0,0,0
"53532",1,26,"10 or more","5 or more","3 or more",1.408e+08,54.36306,2863675,1.105671,.0203386
"61852",0,0,0,0,0,51003035,19.69238,0,0,0
"61853",1,12,"10 or more","5 or more","3 or more",1.265e+08,48.82538,2721903,1.050933,.0215243
"53533",1,7,7,"5 or more","3 or more",3.735e+08,144.221,529655.5,.2045011,.001418
"61854",0,0,0,0,0,1.391e+08,53.69687,0,0,0
"61855",0,0,0,0,0,26456639,10.21497,0,0,0
"53534",1,11,"10 or more","5 or more","3 or more",2.186e+08,84.41998,490748.4,.189479,.0022445
"61856",1,8,8,"5 or more","3 or more",2.705e+08,104.4277,1552895,.5995762,.0057415
"61857",0,0,0,0,0,625439,.2414833,0,0,0
"53536",1,7,7,"5 or more","3 or more",2.460e+08,94.98751,260328.6,.1005134,.0010582
"02536",1,6,6,"5 or more","3 or more",80712245,31.16317,8822643,3.406441,.1093098
"02537",1,2,2,2,2,32929944,12.71432,106947.6,.0412927,.0032477
"02538",1,3,3,3,"3 or more",12960130,5.003934,1982061,.7652781,.1529353
"02539",1,12,"10 or more","5 or more","3 or more",1.225e+08,47.31179,1.30e+07,5.019782,.1061
"02540",1,3,3,3,"3 or more",32297189,12.47001,420877,.1625015,.0130314
"02542",1,2,2,2,2,79656732,30.75564,12255.87,.004732,.0001539
"02543",1,1,1,1,1,78074278,30.14465,30638.72,.0118297,.0003924
"02553",0,0,0,0,0,2401624,.9272722,0,0,0
"02554",1,12,"10 or more","5 or more","3 or more",1.468e+08,56.68373,1074609,.4149086,.0073197
"02556",1,1,1,1,1,11197959,4.323556,39653.46,.0153103,.0035411
"02557",1,36,"10 or more","5 or more","3 or more",29788572,11.50143,2013111,.7772664,.06758
"02558",1,6,6,"5 or more","3 or more",5897878,2.277184,48840.47,.0188574,.008281
"02559",1,2,2,2,2,16873566,6.51492,174838.7,.0675056,.0103617
"02561",1,1,1,1,1,1810111,.6988878,420545.3,.1623735,.2323312
"02562",1,4,4,4,4,9513247,3.673085,1993067,.7695274,.2095044
"02563",1,2,2,2,2,36941799,14.26331,2362767,.9122692,.0639592
"02564",0,0,0,0,0,17702821,6.835097,0,0,0
"75137",1,10,"10 or more","5 or more","3 or more",15775189,6.090835,672802.6,.2597705,.0426494
"75140",1,1,1,1,1,2.967e+08,114.56,85318.82,.0329418,.0002876
"75141",1,2,2,2,2,31526084,12.17229,57068.21,.0220342,.0018102
"75142",1,3,3,3,"3 or more",4.549e+08,175.6419,1300342,.5020648,.0028585
"75143",1,1,1,1,1,5.243e+08,202.434,26862.45,.0103716,.0000512
"75144",0,0,0,0,0,4.885e+08,188.624,0,0,0
"75146",1,8,8,"5 or more","3 or more",86503515,33.39919,1383842,.5343044,.0159975
"75147",1,3,3,3,"3 or more",2.495e+08,96.32355,549670.1,.2122288,.0022033
"75148",1,4,4,4,4,2.425e+08,93.61814,180384.3,.0696468,.0007439
"75149",1,31,"10 or more","5 or more","3 or more",41294675,15.94396,3802852,1.468289,.0920906
"75150",1,11,"10 or more","5 or more","3 or more",33091898,12.77685,966954.2,.3733431,.0292203
"75152",0,0,0,0,0,1.071e+08,41.35078,0,0,0
"75153",0,0,0,0,0,64159623,24.77217,0,0,0
"75154",1,6,6,"5 or more","3 or more",1.218e+08,47.0351,350201.4,.1352135,.0028747
"75155",0,0,0,0,0,1.002e+08,38.67191,0,0,0
"75156",1,1,1,1,1,1.232e+08,47.55431,54063.83,.0208742,.000439
"75157",0,0,0,0,0,4480937,1.730099,0,0,0
"70464",0,0,0,0,0,25793257,9.958832,0,0,0
"75158",0,0,0,0,0,2.305e+08,89.0155,0,0,0
"70465",0,0,0,0,0,12793648,4.939655,0,0,0
"80476",1,2,2,2,2,1.489e+08,57.47689,1.29e+08,49.79476,.8663441
"80477",0,0,0,0,0,69520,.0268418,0,0,0
"80478",1,1,1,1,1,1.088e+08,42.00497,3.25e+07,12.55855,.2989778
"70466",0,0,0,0,0,82316055,31.78241,0,0,0
"80479",1,1,1,1,1,2.924e+08,112.9143,5.92e+07,22.84751,.2023438
"75159",1,5,5,"5 or more",5,1.682e+08,64.95127,1063012,.4104311,.0063191
"70471",1,1,1,1,1,80500841,31.08155,9383.104,.0036228,.0001166
"80480",1,3,3,3,"3 or more",3.958e+09,1528.033,1.28e+09,494.3216,.3235019
"80481",1,2,2,2,2,1.889e+08,72.93049,1.32e+08,51.00169,.6993192
"75160",1,4,4,4,4,3.128e+08,120.7664,331749.5,.1280892,.0010606
"80482",1,4,4,4,4,3.362e+08,129.8126,2.69e+08,103.6891,.7987599
"80483",1,1,1,1,1,2.254e+08,87.04353,6.67e+07,25.75655,.2959042
"70501",1,14,"10 or more","5 or more","3 or more",40550913,15.6568,1133343,.4375862,.0279486
"42044",0,0,0,0,0,94947234,36.65933,0,0,0
"48506",1,15,"10 or more","5 or more","3 or more",51184226,19.76234,5269188,2.034445,.1029455
"42045",0,0,0,0,0,1.032e+08,39.85897,0,0,0
"42047",0,0,0,0,0,56564753,21.83977,0,0,0
"42048",0,0,0,0,0,78501704,30.30968,0,0,0
"42049",0,0,0,0,0,1.104e+08,42.60696,0,0,0
"48507",1,8,8,"5 or more","3 or more",54500886,21.04291,798602.6,.3083422,.014653
"42050",0,0,0,0,0,3.309e+08,127.7597,0,0,0
"42051",0,0,0,0,0,1.468e+08,56.68646,0,0,0
"48509",1,1,1,1,1,23065768,8.905743,137657.9,.05315,.0059681
"48519",0,0,0,0,0,20027667,7.732726,0,0,0
"48529",0,0,0,0,0,12825880,4.9521,0,0,0
"42053",0,0,0,0,0,3.348e+08,129.2802,0,0,0
"42054",0,0,0,0,0,76278125,29.45115,0,0,0
"48532",1,1,1,1,1,39873996,15.39544,4392.559,.001696,.0001102
"48551",0,0,0,0,0,969421,.3742955,0,0,0
"48553",0,0,0,0,0,527429,.2036415,0,0,0
"48554",0,0,0,0,0,470823,.1817858,0,0,0
"27201",0,0,0,0,0,352269,.1360118,0,0,0
"27203",1,11,"10 or more","5 or more","3 or more",56873676,21.95905,295892.6,.1142448,.0052026
"27205",1,3,3,3,"3 or more",5.828e+08,225.0235,44958.4,.0173585,.0000771
"27207",0,0,0,0,0,2.208e+08,85.25,0,0,0
"27208",0,0,0,0,0,1.009e+08,38.94913,0,0,0
"27209",1,1,1,1,1,1.186e+08,45.78498,76994.13,.0297276,.0006493
"27212",0,0,0,0,0,1.258e+08,48.5732,0,0,0
"27214",1,11,"10 or more","5 or more","3 or more",1.306e+08,50.42142,9691205,3.741795,.0742104
"27215",1,8,8,"5 or more","3 or more",1.660e+08,64.09672,886228.9,.3421749,.0053384
"27217",1,11,"10 or more","5 or more","3 or more",3.283e+08,126.7503,759054.3,.2930725,.0023122
"27229",0,0,0,0,0,2.287e+08,88.28669,0,0,0
"27231",0,0,0,0,0,95789505,36.98454,0,0,0
"27233",0,0,0,0,0,63688203,24.59015,0,0,0
"27235",1,1,1,1,1,35207779,13.5938,104446.4,.040327,.0029666
"27239",1,1,1,1,1,3.976e+08,153.5104,49180.61,.0189887,.0001237
"27242",0,0,0,0,0,1.403e+08,54.1888,0,0,0
"27243",0,0,0,0,0,1.033e+08,39.89427,0,0,0
"27244",1,2,2,2,2,1.324e+08,51.13033,128939.7,.0497839,.0009737
"27248",1,3,3,3,"3 or more",89794573,34.66988,63652.62,.0245764,.0007089
"27249",1,3,3,3,"3 or more",1.514e+08,58.461,88296.73,.0340916,.0005832
"27252",0,0,0,0,0,1.113e+08,42.9851,0,0,0
"27253",1,4,4,4,4,2.331e+08,89.9912,336068.2,.1297567,.0014419
"27258",1,1,1,1,1,44655135,17.24144,47388.11,.0182967,.0010612
"27260",1,20,"10 or more","5 or more","3 or more",31570092,12.18928,424156.7,.1637678,.0134354
"27262",1,12,"10 or more","5 or more","3 or more",34100563,13.1663,296905.5,.1146358,.0087068
"27263",1,3,3,3,"3 or more",1.025e+08,39.57761,510617,.1971503,.0049814
"27265",1,13,"10 or more","5 or more","3 or more",1.122e+08,43.33049,1442182,.5568296,.0128508
"27278",1,8,8,"5 or more","3 or more",2.648e+08,102.2342,456333.5,.1761913,.0017234
"27281",0,0,0,0,0,1.350e+08,52.13316,0,0,0
"27282",1,4,4,4,4,36257577,13.99913,912607.8,.3523598,.0251701
"27283",0,0,0,0,0,68806633,26.56639,0,0,0
"27284",1,13,"10 or more","5 or more","3 or more",2.086e+08,80.54394,4486593,1.732283,.0215073
"27288",1,4,4,4,4,1.775e+08,68.53461,297195.8,.1147479,.0016743
"27291",0,0,0,0,0,1.359e+08,52.47622,0,0,0
"27292",1,9,9,"5 or more","3 or more",3.999e+08,154.3875,396662.5,.1531522,.000992
"27295",1,1,1,1,1,3.331e+08,128.6148,16825.26,.0064963,.0000505
"27298",0,0,0,0,0,2.486e+08,95.96886,0,0,0
"27299",1,1,1,1,1,75056560,28.9795,3401.054,.0013132,.0000453
"27301",1,1,1,1,1,87362530,33.73086,547160.8,.21126,.0062631
"27302",1,6,6,"5 or more","3 or more",3.076e+08,118.7512,1354108,.5228242,.0044027
"43529",0,0,0,0,0,1860444,.7183214,0,0,0
"43531",0,0,0,0,0,446557,.1724166,0,0,0
"43532",1,1,1,1,1,1.234e+08,47.6489,67742.8,.0261556,.0005489
"43533",0,0,0,0,0,65128008,25.14606,0,0,0
"43534",0,0,0,0,0,96366548,37.20733,0,0,0
"43535",0,0,0,0,0,62108644,23.98028,0,0,0
"43536",0,0,0,0,0,39890341,15.40175,0,0,0
"43537",1,11,"10 or more","5 or more","3 or more",49587117,19.14569,1047272,.4043539,.0211198
"43540",0,0,0,0,0,49226030,19.00628,0,0,0
"43541",0,0,0,0,0,1008161,.3892531,0,0,0
"43542",0,0,0,0,0,37671421,14.54502,0,0,0
"43543",1,1,1,1,1,2.294e+08,88.58793,102582.2,.0396072,.0004471
"43545",1,11,"10 or more","5 or more","3 or more",3.508e+08,135.4608,632895.2,.2443622,.0018039
"43547",0,0,0,0,0,1121932,.4331804,0,0,0
"43548",0,0,0,0,0,61608952,23.78735,0,0,0
"43549",0,0,0,0,0,78360944,30.25533,0,0,0
"43551",1,15,"10 or more","5 or more","3 or more",2.082e+08,80.36902,1380593,.5330501,.0066325
"43553",0,0,0,0,0,423464,.1635004,0,0,0
"43554",0,0,0,0,0,90005455,34.7513,0,0,0
"43555",0,0,0,0,0,1063182,.4104969,0,0,0
"43556",0,0,0,0,0,82883268,32.00141,0,0,0
"43557",0,0,0,0,0,1.148e+08,44.32491,0,0,0
"43558",1,1,1,1,1,2.157e+08,83.26517,115177.9,.0444704,.0005341
"43560",1,17,"10 or more","5 or more","3 or more",54305307,20.9674,1207645,.4662743,.0222381
"43565",0,0,0,0,0,469978,.1814595,0,0,0
"43566",1,6,6,"5 or more","3 or more",53389114,20.61365,305343.5,.1178938,.0057192
"43567",1,9,9,"5 or more","3 or more",2.937e+08,113.3892,598236.9,.2309806,.0020371
"84401",1,31,"10 or more","5 or more","3 or more",77228731,29.81818,1578602,.6095017,.0204406
"73145",0,0,0,0,0,15081558,5.823022,0,0,0
"73149",1,3,3,3,"3 or more",13596151,5.249503,36556.19,.0141144,.0026887
"71960",1,1,1,1,1,3.934e+08,151.9028,2.82e+08,108.9626,.7173179
"73150",1,1,1,1,1,49329499,19.04623,1138393,.4395361,.0230773
"73151",0,0,0,0,0,7510828,2.899947,0,0,0
"71961",1,1,1,1,1,2.281e+08,88.06364,1.39e+08,53.68196,.6095814
"84403",1,16,"10 or more","5 or more","3 or more",93265510,36.01001,5.10e+07,19.69127,.5468276
"71962",0,0,0,0,0,4.290e+08,165.6415,0,0,0
"71964",0,0,0,0,0,89298285,34.47826,0,0,0
"73159",1,6,6,"5 or more","3 or more",31918023,12.32362,157037.9,.0606327,.00492
"71965",1,1,1,1,1,56893496,21.9667,3.50e+07,13.50203,.6146592
"71968",1,1,1,1,1,2.915e+08,112.5607,1.14e+08,44.03617,.3912216
"71969",1,1,1,1,1,86858532,33.53627,5.26e+07,20.31286,.6056982
"71970",1,1,1,1,1,2.131e+08,82.27811,1.31e+08,50.56274,.6145345
"71971",1,1,1,1,1,1.718e+08,66.31612,1.18e+07,4.571087,.0689287
"71972",1,1,1,1,1,76160516,29.40574,2.26e+07,8.710268,.2962098
"73160",1,11,"10 or more","5 or more","3 or more",59036457,22.7941,1168403,.451123,.0197912
"71973",0,0,0,0,0,2.059e+08,79.51202,0,0,0
"71998",0,0,0,0,0,93585,.0361334,0,0,0
"71999",0,0,0,0,0,159776,.0616899,0,0,0
"84404",1,30,"10 or more","5 or more","3 or more",2.449e+08,94.54369,2261656,.8732303,.0092363
"72001",0,0,0,0,0,65960605,25.46753,0,0,0
"73162",1,6,6,"5 or more","3 or more",18429548,7.115688,773941.8,.2988206,.0419946
"94508",0,0,0,0,0,45597883,17.60544,0,0,0
"94509",1,24,"10 or more","5 or more","3 or more",46164702,17.82429,2456728,.948548,.0532166
"94510",1,27,"10 or more","5 or more","3 or more",80792749,31.19425,5867766,2.265557,.0726274
"94511",0,0,0,0,0,14828303,5.72524,0,0,0
"94512",0,0,0,0,0,52246104,20.17233,0,0,0
"94513",1,30,"10 or more","5 or more","3 or more",2.006e+08,77.45506,810638.8,.3129894,.0040409
"94514",0,0,0,0,0,74852750,28.90081,0,0,0
"94515",1,4,4,4,4,2.741e+08,105.8301,59708.69,.0230537,.0002178
"94516",1,3,3,3,"3 or more",2264990,.8745175,859650,.3319127,.3795381
"94517",1,8,8,"5 or more","3 or more",1.483e+08,57.26395,5.18e+07,19.99936,.3492486
"94518",1,7,7,"5 or more","3 or more",14090598,5.44041,2242190,.8657145,.1591267
"94519",1,4,4,4,4,11363896,4.387625,285747.7,.1103278,.0251452
"94520",1,10,"10 or more","5 or more","3 or more",26248260,10.13451,251190.4,.0969852,.0095698
"94521",1,12,"10 or more","5 or more","3 or more",33601229,12.97351,4051343,1.564232,.1205713
"94523",1,14,"10 or more","5 or more","3 or more",18746336,7.238001,708640.4,.2736076,.0378015
"94525",1,4,4,4,4,7925651,3.060111,311519.2,.1202782,.0393052
"94526",1,8,8,"5 or more","3 or more",38673414,14.93189,5798951,2.238987,.1499467
"94528",1,1,1,1,1,6072657,2.344666,2934696,1.133093,.4832639
"94530",1,16,"10 or more","5 or more","3 or more",12496093,4.824769,3018763,1.165551,.2415766
"94531",1,15,"10 or more","5 or more","3 or more",28348002,10.94522,1541192,.5950575,.0543669
"94533",1,18,"10 or more","5 or more","3 or more",56289266,21.73341,1027129,.3965767,.0182473
"94534",1,13,"10 or more","5 or more","3 or more",2.066e+08,79.75363,6927312,2.67465,.0335364
"94535",0,0,0,0,0,9889999,3.81855,0,0,0
"94536",1,26,"10 or more","5 or more","3 or more",37775146,14.58507,7894583,3.048115,.2089888
"94538",1,16,"10 or more","5 or more","3 or more",43116801,16.64749,1.42e+07,5.464146,.3282264
"94539",1,18,"10 or more","5 or more","3 or more",65814579,25.41115,1.34e+07,5.155522,.2028842
"94541",1,18,"10 or more","5 or more","3 or more",19293816,7.449384,754565.9,.2913395,.0391092
"48819",0,0,0,0,0,1.153e+08,44.52173,0,0,0
"39571",1,1,1,1,1,2.309e+08,89.15443,21298.87,.0082235,.0000922
"42461",0,0,0,0,0,1.127e+08,43.52335,0,0,0
"39572",0,0,0,0,0,29061265,11.22062,0,0,0
"42462",0,0,0,0,0,1.165e+08,44.97221,0,0,0
"42463",0,0,0,0,0,5624245,2.171533,0,0,0
"48820",1,8,8,"5 or more","3 or more",1.716e+08,66.23765,352153.7,.1359673,.0020527
"42464",0,0,0,0,0,1.628e+08,62.87121,0,0,0
"48821",1,2,2,2,2,55943359,21.59985,29210.49,.0112782,.0005221
"48822",0,0,0,0,0,84528386,32.63659,0,0,0
"39573",1,1,1,1,1,1.036e+09,400.1057,81611.25,.0315103,.0000788
"42501",1,3,3,3,"3 or more",5.274e+08,203.6345,9.39e+07,36.24084,.17797
"39574",0,0,0,0,0,5.941e+08,229.3852,0,0,0
"48823",1,33,"10 or more","5 or more","3 or more",58588548,22.62116,2748091,1.061044,.0469049
"48825",1,1,1,1,1,3283846,1.2679,3024.677,.0011678,.0009211
"39576",1,4,4,4,4,16906046,6.527461,30173.53,.0116501,.0017848
"42503",1,4,4,4,4,3.453e+08,133.3327,1925217,.7433305,.005575
"42516",0,0,0,0,0,34896631,13.47366,0,0,0
"42518",0,0,0,0,0,71155026,27.47311,0,0,0
"48827",1,8,8,"5 or more","3 or more",2.913e+08,112.4679,141862.2,.0547733,.000487
"42519",1,2,2,2,2,1.354e+08,52.28181,5.99e+07,23.11061,.4420391
"39577",1,1,1,1,1,6.658e+08,257.0551,13473.16,.005202,.0000202
"48829",0,0,0,0,0,1.702e+08,65.72469,0,0,0
"42528",0,0,0,0,0,1.278e+08,49.35216,0,0,0
"42533",0,0,0,0,0,3801985,1.467955,0,0,0
"48831",0,0,0,0,0,1.892e+08,73.03346,0,0,0
"48832",0,0,0,0,0,67567070,26.08779,0,0,0
"39581",1,4,4,4,4,53212806,20.54558,267076.1,.1031187,.005019
"48834",0,0,0,0,0,1.220e+08,47.12135,0,0,0
"42539",0,0,0,0,0,5.509e+08,212.6879,0,0,0
"42541",0,0,0,0,0,40360091,15.58312,0,0,0
"48835",0,0,0,0,0,1.461e+08,56.40323,0,0,0
"48836",1,2,2,2,2,2.417e+08,93.33179,151338.7,.0584322,.0006261
"42544",0,0,0,0,0,4.170e+08,161.0072,0,0,0
"42553",1,1,1,1,1,1.632e+08,62.99714,39178.23,.0151268,.0002401
"42565",0,0,0,0,0,69522142,26.84265,0,0,0
"95916",1,2,2,2,2,2.708e+08,104.543,1.16e+08,44.64922,.4270894
"95917",0,0,0,0,0,1.796e+08,69.32864,0,0,0
"95918",0,0,0,0,0,1.839e+08,71.00992,0,0,0
"95919",1,1,1,1,1,64005523,24.71267,585904.4,.226219,.009154
"95920",0,0,0,0,0,1.795e+08,69.31678,0,0,0
"95922",1,2,2,2,2,1.736e+08,67.03597,1.19e+08,45.92049,.6850126
"95923",1,2,2,2,2,25728571,9.933857,2.22e+07,8.554248,.8611205
"95925",1,2,2,2,2,91612122,35.37164,4.24e+07,16.38815,.4633134
"95926",1,15,"10 or more","5 or more","3 or more",19815713,7.650889,1052536,.4063863,.0531162
"95928",1,37,"10 or more","5 or more","3 or more",3.622e+08,139.8609,8291156,3.201233,.0228887
"95930",1,1,1,1,1,43909314,16.95348,1.30e+07,5.011917,.2956276
"95932",1,10,"10 or more","5 or more","3 or more",3.267e+08,126.1521,1557665,.6014178,.0047674
"95934",1,1,1,1,1,53940047,20.82637,3.30e+07,12.73308,.6113924
"95935",1,1,1,1,1,61339711,23.6834,4615235,1.781952,.0752406
"95936",1,2,2,2,2,2.719e+08,104.9984,2.38e+08,91.90445,.8752939
"95937",0,0,0,0,0,1.317e+08,50.86433,0,0,0
"95938",1,2,2,2,2,1.861e+08,71.85139,95554.34,.0368937,.0005135
"95939",1,1,1,1,1,8.002e+08,308.9536,3.40e+08,131.12,.4244003
"95941",1,2,2,2,2,41023351,15.8392,8860796,3.421173,.215994
"95942",1,2,2,2,2,1.448e+08,55.91967,3.79e+07,14.65239,.2620257
"95943",0,0,0,0,0,1.696e+08,65.46687,0,0,0
"95944",1,1,1,1,1,1.311e+08,50.6288,9.96e+07,38.43784,.7592089
"95945",1,7,7,"5 or more","3 or more",1.687e+08,65.11807,7167790,2.767499,.0424997
"95946",1,8,8,"5 or more","3 or more",1.112e+08,42.93821,480843.8,.1856548,.0043238
"95947",1,2,2,2,2,3.381e+08,130.5498,2.16e+08,83.51101,.6396872
"95948",1,5,5,"5 or more",5,2.027e+08,78.28058,87674.46,.0338513,.0004324
"95949",1,4,4,4,4,3.620e+08,139.7562,1205296,.4653675,.0033299
"95950",0,0,0,0,0,1.326e+08,51.20305,0,0,0
"95951",0,0,0,0,0,50081573,19.3366,0,0,0
"95953",1,5,5,"5 or more",5,2.953e+08,114.0249,177134.2,.0683919,.0005998
"95954",1,3,3,3,"3 or more",1.873e+08,72.32192,2.53e+07,9.755763,.1348936
"95955",0,0,0,0,0,3.186e+08,123.0281,0,0,0
"95956",1,1,1,1,1,1.754e+08,67.73964,1.62e+08,62.35909,.9205701
"95957",0,0,0,0,0,1.826e+08,70.50324,0,0,0
"95959",1,6,6,"5 or more","3 or more",6.458e+08,249.3592,1.65e+08,63.7094,.2554925
"95960",1,1,1,1,1,1.252e+08,48.34162,3.84e+07,14.8151,.3064668
"95961",1,15,"10 or more","5 or more","3 or more",1.203e+08,46.46115,2078547,.8025316,.0172732
"95962",0,0,0,0,0,77362453,29.86981,0,0,0
"95963",1,6,6,"5 or more","3 or more",8.066e+08,311.4398,1.32e+07,5.086963,.0163337
"95965",1,13,"10 or more","5 or more","3 or more",8.719e+08,336.6514,1.28e+08,49.58915,.1473012
"95966",1,12,"10 or more","5 or more","3 or more",4.994e+08,192.8253,5.37e+07,20.7235,.1074729
"33605",1,13,"10 or more","5 or more","3 or more",23845634,9.206851,815132.9,.3147246,.0341837
"37362",1,1,1,1,1,1.966e+08,75.90833,8.47e+07,32.69149,.4306706
"33606",1,25,"10 or more","5 or more","3 or more",10728508,4.1423,433051.5,.1672021,.0403646
"37363",1,11,"10 or more","5 or more","3 or more",1.920e+08,74.12977,1.20e+07,4.635308,.0625296
"37365",0,0,0,0,0,1.173e+08,45.29886,0,0,0
"23085",0,0,0,0,0,1.130e+08,43.64207,0,0,0
"43777",1,1,1,1,1,1.381e+08,53.32713,54446.86,.021022,.0003942
"43778",0,0,0,0,0,1.171e+08,45.21291,0,0,0
"49946",0,0,0,0,0,7.710e+08,297.6855,0,0,0
"43779",0,0,0,0,0,91482484,35.32158,0,0,0
"23086",0,0,0,0,0,2.223e+08,85.84976,0,0,0
"49947",0,0,0,0,0,8.662e+08,334.4316,0,0,0
"43780",0,0,0,0,0,1.008e+08,38.9316,0,0,0
"23089",0,0,0,0,0,1.735e+08,66.99233,0,0,0
"43782",1,1,1,1,1,32204671,12.43429,1.63e+07,6.305304,.5070899
"23091",0,0,0,0,0,61767360,23.84851,0,0,0
"49948",0,0,0,0,0,3.455e+08,133.3889,0,0,0
"23092",0,0,0,0,0,18596786,7.180259,0,0,0
"43783",0,0,0,0,0,1.571e+08,60.675,0,0,0
"43786",0,0,0,0,0,551795,.2130492,0,0,0
"49950",0,0,0,0,0,4.923e+08,190.0966,0,0,0
"49952",0,0,0,0,0,1.739e+08,67.13789,0,0,0
"43787",1,1,1,1,1,1.980e+08,76.43272,5578.128,.0021537,.0000282
"53537",0,0,0,0,0,2286964,.8830017,0,0,0
"61858",0,0,0,0,0,76117690,29.3892,0,0,0
"61859",0,0,0,0,0,81217925,31.35842,0,0,0
"61862",0,0,0,0,0,1.046e+08,40.39036,0,0,0
"61863",0,0,0,0,0,84316677,32.55485,0,0,0
"53538",1,12,"10 or more","5 or more","3 or more",2.814e+08,108.6545,1055402,.4074931,.0037504
"53540",0,0,0,0,0,3546447,1.369291,0,0,0
"61864",0,0,0,0,0,59062542,22.80417,0,0,0
"53541",0,0,0,0,0,1.603e+08,61.91129,0,0,0
